Category | Instance name                                                                                  | Checked answer | Objective function | CPU time | Wallclock time | Memory   | Solver name  | Solver version                   
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-23.xml                  | UNKNOWN TO     |                    | 2520.1   | 2395.37        | 10846984 | Concrete     | 3.12.2                           
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-23.xml                  | UNKNOWN TO     |                    | 2520.12  | 2414.95        | 10849704 | Concrete     | 3.10                             
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-23.xml                  | UNKNOWN TO     |                    | 2520.32  | 2311.13        | 10846988 | Concrete     | 3.12.3                           
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-23.xml                  | UNKNOWN TO     |                    | 2528.15  | 828.073        | 15265308 | choco-solver | 2019-09-24                       
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-23.xml                  | UNKNOWN        |                    | 5888.84  | 1183.02        | 28413468 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-23.xml                  | UNKNOWN        |                    | 6229.02  | 1268.98        | 28413460 | choco-solver | 2019-06-14 parallel              
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-23.xml                  | UNKNOWN        |                    | 6928.95  | 1351.09        | 28413468 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-23.xml                  | UNKNOWN        |                    | 7616.9   | 1426.05        | 28413468 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-23.xml                  | UNKNOWN TO     |                    | 20099.4  | 2520.03        | 1110212  | cosoco       | 2.O parallel                     
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-23.xml                  | UNKNOWN TO     |                    | 20099.5  | 2520.03        | 1110212  | cosoco       | 2.0 parallel                     
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNSAT          |                    | 15.5906  | 15.5923        | 2148032  | PicatSAT     | 2019-09-12                       
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNSAT          |                    | 21.202   | 14.5268        | 15142500 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNSAT          |                    | 27.5513  | 20.6462        | 15140452 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNSAT          |                    | 38.4918  | 21.2737        | 27443924 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNSAT          |                    | 38.5411  | 21.4027        | 27441876 | Fun-sCOP     | hybrid+ManyGlucose (2019-06-15)  
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNSAT          |                    | 38.5986  | 21.0043        | 27441876 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNSAT          |                    | 41.4729  | 22.1463        | 27441876 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN        |                    | 2396.4   | 809.51         | 15330848 | choco-solver | 2019-09-20                       
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN        |                    | 2433.9   | 816.536        | 15330848 | choco-solver | 2019-09-24                       
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN        |                    | 2435.67  | 818.672        | 15330848 | choco-solver | 2019-09-16                       
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 2519.63  | 2520.01        | 159924   | cosoco       | 2.0                              
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 2519.7   | 2520.01        | 159924   | cosoco       | 2                                
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 2519.77  | 2520.01        | 159924   | cosoco       | 2.0                              
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 2520.01  | 2519.8         | 111812   | BTD          | 19.07.01                         
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 2520.03  | 2510.02        | 10748324 | AbsCon       | 2019-07-23                       
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 2520.11  | 2424.56        | 10849744 | Concrete     | 3.12.2                           
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 2520.14  | 2422.26        | 10846964 | Concrete     | 3.10                             
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 2520.17  | 2419.75        | 10849728 | Concrete     | 3.12.2                           
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 2520.23  | 2407.71        | 10846988 | Concrete     | 3.12.3                           
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 2527.48  | 835.467        | 15264276 | choco-solver | 2019-06-14                       
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN        |                    | 11218.3  | 1888.24        | 28413468 | choco-solver | 2019-09-24 parallel              
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN        |                    | 13530.4  | 2262.64        | 28413468 | choco-solver | 2019-09-20 parallel              
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN        |                    | 14551.1  | 2310.54        | 28413468 | choco-solver | 2019-09-16 parallel              
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 15946.6  | 2522.14        | 28346896 | choco-solver | 2019-06-14 parallel              
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 20099.7  | 2520.04        | 1070244  | cosoco       | 2.O parallel                     
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os10/SuperTaillard-os-10-26.xml                  | UNKNOWN TO     |                    | 20102.6  | 2520.03        | 1070244  | cosoco       | 2.0 parallel                     
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | SAT            |                    | 265.664  | 253.053        | 27443924 | Fun-sCOP     | order+ManyGlucose (2019-09-22)   
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | SAT            |                    | 266.326  | 256.949        | 27443924 | Fun-sCOP     | order+ManyGlucose (2019-06-15)   
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | SAT            |                    | 266.492  | 260.339        | 15142500 | Fun-sCOP     | order+GlueMiniSat (2019-06-15)   
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | SAT            |                    | 275.889  | 262.268        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-09-22)  
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | SAT            |                    | 319.974  | 306.301        | 27443924 | Fun-sCOP     | hybrid+ManyGlucose (2019-06-15)  
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | SAT            |                    | 466.377  | 458.91         | 15142500 | Fun-sCOP     | hybrid+CryptoMiniSat (2019-06-15)
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | SAT            |                    | 1117.21  | 1117.5         | 2793572  | PicatSAT     | 2019-09-12                       
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | UNKNOWN        |                    | 1709.81  | 588.097        | 15330848 | choco-solver | 2019-09-16                       
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | UNKNOWN TO     |                    | 2519.79  | 2520.02        | 2184564  | cosoco       | 2.0                              
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | UNKNOWN TO     |                    | 2519.95  | 2520.02        | 2184432  | cosoco       | 2                                
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | UNKNOWN TO     |                    | 2520.06  | 2520.02        | 2184564  | cosoco       | 2.0                              
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | UNKNOWN TO     |                    | 2520.09  | 2519.9         | 1025884  | BTD          | 19.07.01                         
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | UNKNOWN TO     |                    | 2520.1   | 2478.74        | 10849744 | Concrete     | 3.12.3                           
CSP      | XCSP17/SuperSolutions/SuperSolutions-Taillard-os20/SuperTaillard-os-20-02.xml                  | UNKNOWN TO     |                    | 2520.1   | 2508.13        | 10748324 | AbsCon       | 2019-07-23                       
